,lat,lon,depth,mean_sinmod_at_auv_loc,mean_estimated
0,63.45019912144669,10.42370624761659,1.7607499999999998,22.834253946940105,27.522465656139175
1,63.45021032748537,10.423709274645637,1.7587499999999998,22.834253946940105,27.522465656139175
2,63.45022157619404,10.423710104029348,1.7646999999999995,22.834253946940105,27.522465656139175
3,63.4502329560568,10.42370862227932,1.77405,22.834253946940105,27.522465656139175
4,63.450244242494726,10.42370551857564,1.78235,22.834253946940105,27.522465656139175
5,63.45025550872055,10.423700490500831,1.7790999999999997,22.834253946940105,27.522465656139175
6,63.45026651084158,10.423693356991508,1.7619,22.834253946940105,27.522465656139175
7,63.45027716486528,10.423683939113282,1.7502000000000002,22.834253946940105,27.522465656139175
8,63.45028764012417,10.42367263894429,1.7402499999999996,20.97490776909722,26.513250357737487
9,63.45029790248225,10.423658701787971,1.738300000000001,20.97490776909722,26.513250357737487
10,63.45030821290022,10.42364387734287,1.74465,20.97490776909722,26.513250357737487
11,63.45031860955648,10.423628239997944,1.75415,22.834253946940105,27.522465656139175
12,63.450329615270775,10.4236117228131,1.7848499999999998,22.834253946940105,27.522465656139175
13,63.45034119950034,10.423595174893451,1.82405,22.834253946940105,27.522465656139175
14,63.45035321581975,10.423579593982964,1.8627500000000008,22.9534912109375,27.521661532586005
15,63.45036568758518,10.42356592268464,1.8933,22.9534912109375,27.521661532586005
16,63.45037859997445,10.42355359724678,1.89195,22.9534912109375,27.521661532586005
17,63.4503918981903,10.423542678928303,1.8799,22.9534912109375,27.521661532586005
18,63.45040517215162,10.42353272326601,1.8666999999999996,22.9534912109375,27.521661532586005
19,63.45041849147788,10.423523210784584,1.8716999999999997,22.9534912109375,27.521661532586005
20,63.45043206862074,10.42351408335803,1.8671,22.9534912109375,27.521661532586005
21,63.45044561477171,10.423505211142244,1.8561,22.9534912109375,27.521661532586005
22,63.45045914071057,10.42349632282487,1.8530500000000008,22.9534912109375,27.521661532586005
23,63.450472614996286,10.423487796222073,1.8454,22.890616522894966,27.5220855528617
24,63.45048607895137,10.423478946028244,1.8441500000000004,22.890616522894966,27.5220855528617
25,63.45049946115973,10.423470061599414,1.8428,22.890616522894966,27.5220855528617
26,63.4505128528004,10.42346112893435,1.8301000000000005,22.890616522894966,27.5220855528617
27,63.45052637694264,10.423452435523368,1.8254,22.890616522894966,27.5220855528617
28,63.45053973759142,10.423444098721184,1.8357999999999997,22.890616522894966,27.5220855528617
29,63.4505531898684,10.423435945874475,1.8468,22.890616522894966,27.5220855528617
30,63.45056652985593,10.42342787935841,1.8480500000000009,22.890616522894966,27.5220855528617
31,63.45057989005555,10.42341935863682,1.8399,22.890616522894966,27.5220855528617
32,63.45059316042361,10.423410856934204,1.8438000000000003,22.890616522894966,27.5220855528617
33,63.45060625427264,10.423402281736417,1.8451000000000004,22.890616522894966,27.5220855528617
34,63.45061877140302,10.423392613783577,1.83155,22.890616522894966,27.5220855528617
35,63.45062945192704,10.42337909772498,1.7151,21.163431803385418,26.52934365994047
36,63.45063822263197,10.423361966641467,1.5677,21.163431803385418,26.52934365994047
37,63.450644505451685,10.423341420083906,1.3998000000000004,21.163431803385418,26.52934365994047
38,63.45064771693016,10.423318636373525,1.30135,21.163431803385418,26.52934365994047
39,63.45064855640614,10.42329586800546,1.3191,21.163431803385418,26.52934365994047
40,63.45064659358643,10.423272251463342,1.34615,21.163431803385418,26.52934365994047
41,63.45064137616909,10.423247907011794,1.3324500000000008,21.163431803385418,26.52934365994047
42,63.45063447890146,10.423224131121032,1.3298,21.163431803385418,26.52934365994047
43,63.45062917389834,10.423200708115765,1.3682500000000004,21.163431803385418,26.52934365994047
44,63.4506262485334,10.423176523128728,1.3703,21.163431803385418,26.52934365994047
45,63.45062521681787,10.423150426198337,1.3309000000000002,21.163431803385418,26.52934365994047
46,63.45062478338057,10.423122470643964,1.2854999999999996,21.163431803385418,26.52934365994047
47,63.4506239766931,10.423094126929552,1.2808,21.163431803385418,26.52934365994047
48,63.45062191910109,10.423066940957904,1.30825,21.163431803385418,26.52934365994047
49,63.45061847810296,10.423039746955878,1.33655,21.163431803385418,26.52934365994047
50,63.45061377901376,10.42301118941188,1.3512,21.163431803385418,26.52934365994047
51,63.450608579562726,10.422982684776096,1.3619499999999998,21.163431803385418,26.52934365994047
52,63.45060408753528,10.422954361541308,1.3842999999999994,20.962154812282986,26.51216170509557
53,63.45060084326828,10.422925382010089,1.3974499999999994,20.962154812282986,26.51216170509557
54,63.45059860736061,10.422894986305318,1.3902500000000002,20.99867926703559,26.51527960510419
55,63.45059633641862,10.422864194651025,1.3544999999999998,20.99867926703559,26.51527960510419
56,63.450593042295104,10.422834898559872,1.3281499999999995,20.99867926703559,26.51527960510419
57,63.4505899354704,10.422806745176215,1.3517,20.99867926703559,26.51527960510419
58,63.45058740042361,10.422777944048825,1.38095,20.99867926703559,26.51527960510419
59,63.45058415346166,10.422747766716626,1.3656,20.99867926703559,26.51527960510419
60,63.45058003243858,10.42271778170928,1.33105,20.99867926703559,26.51527960510419
61,63.45057576723584,10.422688382462267,1.31835,20.99867926703559,26.51527960510419
62,63.45057194580103,10.42265881069687,1.3260999999999998,20.99867926703559,26.51527960510419
63,63.45056866470309,10.422628578101046,1.3599500000000002,20.99867926703559,26.51527960510419
64,63.45056550577608,10.422598211947507,1.39685,20.99867926703559,26.51527960510419
65,63.45056192194576,10.422568142949492,1.4153999999999995,20.99867926703559,26.51527960510419
66,63.450558035832216,10.422538612369522,1.4104,20.99867926703559,26.51527960510419
67,63.45055418160889,10.422508703979556,1.3848499999999997,20.99867926703559,26.51527960510419
68,63.450550455395536,10.422477728489453,1.35265,20.99867926703559,26.51527960510419
69,63.45054654817158,10.42244660214613,1.32625,20.99867926703559,26.51527960510419
70,63.4505432014966,10.422416561490316,1.3492000000000004,20.99867926703559,26.51527960510419
71,63.4505404737611,10.422387538227936,1.3917999999999997,20.99867926703559,26.51527960510419
72,63.45053804741051,10.422357705236958,1.4103000000000006,20.99867926703559,26.51527960510419
73,63.45053477529572,10.422327475732391,1.3830500000000003,20.99867926703559,26.51527960510419
74,63.45053056533939,10.42229820023048,1.3579500000000002,20.99867926703559,26.51527960510419
75,63.45052807565754,10.422270202149692,1.36475,20.99867926703559,26.51527960510419
76,63.45052934093515,10.422244122011415,1.3790500000000006,20.99867926703559,26.51527960510419
77,63.45053466031132,10.422220698610548,1.3822999999999994,20.99867926703559,26.51527960510419
78,63.450542953561474,10.422202808202345,1.3648500000000006,20.99867926703559,26.51527960510419
79,63.45055333225143,10.422190979749772,1.3552999999999995,20.99867926703559,26.51527960510419
80,63.450564777691234,10.422184975395597,1.3693499999999996,20.99867926703559,26.51527960510419
81,63.45057678188337,10.422183719555738,1.3866499999999995,20.99867926703559,26.51527960510419
82,63.45058910632505,10.42218258854385,1.38925,20.99867926703559,26.51527960510419
83,63.45060164726079,10.422178944434748,1.3834999999999995,20.99867926703559,26.51527960510419
84,63.450614227722426,10.422173685480388,1.33065,20.99867926703559,26.51527960510419
85,63.45062669903871,10.422166075990772,1.2665000000000002,20.99867926703559,26.51527960510419
86,63.45063913037994,10.422157014389464,1.2544000000000002,20.99867926703559,26.51527960510419
87,63.45065197225144,10.422146853705508,1.2873,20.99867926703559,26.51527960510419
88,63.450665037803525,10.422135957581178,1.3376000000000006,20.99867926703559,26.51527960510419
89,63.45067838767252,10.42212508676582,1.376,21.114015367296005,26.525125239499893
90,63.45069220870808,10.422114287613558,1.38665,21.114015367296005,26.525125239499893
91,63.45070607645605,10.422104051227224,1.3792000000000006,21.114015367296005,26.525125239499893
92,63.4507201265621,10.422094762578126,1.3765500000000002,21.114015367296005,26.525125239499893
93,63.4507342197873,10.422085959316918,1.3690499999999992,21.114015367296005,26.525125239499893
94,63.45074838936934,10.422077616344646,1.3711500000000003,21.114015367296005,26.525125239499893
95,63.45076255445979,10.422069588900309,1.3694000000000002,21.114015367296005,26.525125239499893
96,63.450776780635714,10.42206159264208,1.3662999999999998,21.114015367296005,26.525125239499893
97,63.450790959650064,10.422053977201749,1.3582999999999994,21.114015367296005,26.525125239499893
98,63.450805106774204,10.422046411977108,1.3558499999999998,21.114015367296005,26.525125239499893
99,63.45081920269436,10.422038898964788,1.35215,21.114015367296005,26.525125239499893
100,63.45083328109735,10.422031360810408,1.3621,21.114015367296005,26.525125239499893
101,63.45084729033004,10.422023376423176,1.3585499999999997,21.114015367296005,26.525125239499893
102,63.45086110372991,10.422015480325276,1.34965,21.114015367296005,26.525125239499893
103,63.45087496204557,10.422007354127102,1.3401999999999994,21.114015367296005,26.525125239499893
104,63.450888757479134,10.421999361530473,1.3419499999999995,21.114015367296005,26.525125239499893
105,63.45090237729198,10.421991425080416,1.3492500000000007,21.114015367296005,26.525125239499893
106,63.4509160123762,10.42198329267631,1.3661,21.114015367296005,26.525125239499893
107,63.4509297754704,10.421975171406222,1.3753499999999996,21.114015367296005,26.525125239499893
108,63.45094343121588,10.421967196771396,1.3747000000000005,21.114015367296005,26.525125239499893
109,63.45095712873303,10.421959194020127,1.3645499999999997,21.114015367296005,26.525125239499893
110,63.45097088823397,10.421950769241665,1.3514499999999998,21.114015367296005,26.525125239499893
111,63.450984460885245,10.421942391557964,1.3524,21.114015367296005,26.525125239499893
112,63.450998153012506,10.421934145591344,1.2657000000000005,21.302369859483505,26.541204068788197
113,63.45101193047976,10.421925832346172,1.1104499999999995,19.67990451388889,26.149501687539555
114,63.45102585661824,10.421917998537396,0.9792499999999996,19.67990451388889,26.149501687539555
115,63.45103967720465,10.42191100977978,0.9299000000000002,19.86336941189236,26.15477914786137
116,63.45105373449722,10.421903941789056,0.9256,19.86336941189236,26.15477914786137
117,63.451067756755485,10.421896392414189,0.9172,19.86336941189236,26.15477914786137
118,63.45108183470933,10.42188852250257,0.8871999999999998,19.86336941189236,26.15477914786137
119,63.4510958632558,10.421881027382382,0.8671999999999999,19.86336941189236,26.15477914786137
120,63.45111020396697,10.4218746298343,0.8553499999999999,19.86336941189236,26.15477914786137
121,63.45112451278793,10.421867314770765,0.8372500000000003,19.86336941189236,26.15477914786137
122,63.45113857906366,10.421859302123307,0.8440500000000002,19.86336941189236,26.15477914786137
123,63.45115251912604,10.421851371785085,0.8656,19.86336941189236,26.15477914786137
124,63.451166441222114,10.421842224473185,0.8815000000000002,19.86336941189236,26.15477914786137
125,63.45118024968125,10.421833028839025,0.8807000000000004,19.86336941189236,26.15477914786137
126,63.451193879824736,10.421823704445249,0.8834499999999998,19.86336941189236,26.15477914786137
127,63.45120775161513,10.42181409280044,0.8742000000000001,19.86336941189236,26.15477914786137
128,63.45122160813416,10.421805040875428,0.8716999999999999,19.86336941189236,26.15477914786137
129,63.45123507478419,10.421796049976813,0.8711500000000003,19.86336941189236,26.15477914786137
130,63.451248609706205,10.421786599868009,0.8641999999999997,19.86336941189236,26.15477914786137
131,63.45126225197695,10.42177845320402,0.8613,19.86336941189236,26.15477914786137
132,63.451275726262665,10.421770600859904,0.8688499999999998,19.86336941189236,26.15477914786137
133,63.4512892993631,10.421762236065872,0.8825499999999998,19.86336941189236,26.15477914786137
134,63.45130254457832,10.42175364292452,0.8841499999999998,19.86336941189236,26.15477914786137
135,63.451316064228976,10.421744960523164,0.8803999999999998,19.86336941189236,26.15477914786137
136,63.4513293925384,10.421736798533644,0.8744999999999999,19.86336941189236,26.15477914786137
137,63.4513427572296,10.421728867693345,0.87335,20.17810567220052,26.163832695126747
138,63.4513561133868,10.421720742889724,0.87395,20.17810567220052,26.163832695126747
139,63.451369586774206,10.421712541783643,0.8798000000000001,20.17810567220052,26.163832695126747
140,63.45138287241363,10.421704502335643,0.8882499999999997,20.17810567220052,26.163832695126747
141,63.451396326038086,10.421696656944148,0.8865999999999999,20.17810567220052,26.163832695126747
142,63.45140972621276,10.421688727095471,0.8791,20.17810567220052,26.163832695126747
143,63.451423245414254,10.42168090484678,0.8717,20.17810567220052,26.163832695126747
144,63.451436563393045,10.42167250160771,0.8791999999999998,20.17810567220052,26.163832695126747
145,63.451449727310695,10.421663837980942,0.8930000000000001,20.17810567220052,26.163832695126747
146,63.45146289302498,10.42165504672172,0.8901499999999999,20.17810567220052,26.163832695126747
147,63.451475960373706,10.421645937831087,0.88565,20.17810567220052,26.163832695126747
148,63.45148902727327,10.421637493189042,0.8735999999999999,20.17810567220052,26.163832695126747
149,63.45150215031756,10.421629091789018,0.88315,20.17810567220052,26.163832695126747
150,63.45151517005555,10.421621108362032,0.8861000000000001,20.17810567220052,26.163832695126747
151,63.451528276481,10.421613384257832,0.9034,20.17810567220052,26.163832695126747
152,63.451541267023735,10.421605682177043,0.9112000000000002,20.17810567220052,26.163832695126747
153,63.45155443947539,10.421598385198388,0.9030500000000004,20.17810567220052,26.163832695126747
154,63.45156747268811,10.421590488175935,0.8764999999999998,20.324178059895832,26.16803454103059
155,63.45158057372368,10.421582619329936,0.8760999999999999,20.324178059895832,26.16803454103059
156,63.45159346859579,10.421574828722898,0.8753499999999999,20.324178059895832,26.16803454103059
157,63.451606592089234,10.421566993040416,0.8660000000000002,20.324178059895832,26.16803454103059
158,63.4516197101928,10.421559456816953,0.85215,20.324178059895832,26.16803454103059
159,63.45163261180228,10.421551689306806,0.845,20.324178059895832,26.16803454103059
160,63.45164568049847,10.42154417313501,0.8497999999999996,20.324178059895832,26.16803454103059
161,63.45165866744794,10.42153620669128,0.8599,20.324178059895832,26.16803454103059
162,63.45167164002436,10.42152861306124,0.8674499999999998,20.645039876302082,26.177264293006562
163,63.45168459553278,10.421520243603412,0.8757499999999998,20.645039876302082,26.177264293006562
164,63.45169750702374,10.421512246939429,0.8744,20.645039876302082,26.177264293006562
165,63.45171051598194,10.421504214155783,0.8692000000000002,20.645039876302082,26.177264293006562
166,63.45172318043609,10.42149620927258,0.8543499999999999,20.645039876302082,26.177264293006562
167,63.45173624598818,10.421488294089846,0.8525500000000001,20.645039876302082,26.177264293006562
168,63.45174903890146,10.421480308372072,0.8557500000000001,20.645039876302082,26.177264293006562
169,63.45176193107863,10.421472598066297,0.8645499999999997,20.645039876302082,26.177264293006562
170,63.451774753636336,10.421464609339328,0.86535,20.645039876302082,26.177264293006562
171,63.45178777202685,10.421456764442102,0.8522499999999995,20.645039876302082,26.177264293006562
172,63.45180063545792,10.42144908926896,0.8422000000000001,20.645039876302082,26.177264293006562
173,63.45181354335561,10.421441065404723,0.8377000000000002,20.645039876302082,26.177264293006562
174,63.45182647865193,10.421433614367055,0.8428000000000001,20.645039876302082,26.177264293006562
175,63.45183950961887,10.421426079976404,0.8560499999999998,20.645039876302082,26.177264293006562
176,63.45185247680539,10.421418847018533,0.8634000000000001,20.645039876302082,26.177264293006562
177,63.45186536988088,10.421410927630117,0.8603500000000001,20.645039876302082,26.177264293006562
178,63.45187824454089,10.421402807234037,0.8484999999999999,20.645039876302082,26.177264293006562
179,63.45189115603184,10.421394816492654,0.8523999999999999,20.645039876302082,26.177264293006562
180,63.45190407695512,10.42138693227422,0.8584499999999998,20.645039876302082,26.177264293006562
181,63.45191712004931,10.4213791305352,0.8655500000000002,20.645039876302082,26.177264293006562
182,63.45193011149036,10.421371238309856,0.8624000000000003,20.645039876302082,26.177264293006562
183,63.45194302343047,10.42136354399843,0.8607999999999999,20.645039876302082,26.177264293006562
184,63.45195581005555,10.421355491836756,0.8529499999999999,20.645039876302082,26.177264293006562
185,63.45196863800315,10.421347917043963,0.8421999999999998,20.645039876302082,26.177264293006562
186,63.451981248558354,10.42134025366498,0.8389,20.645039876302082,26.177264293006562
187,63.45199399386092,10.421332685838436,0.8475000000000001,20.645039876302082,26.177264293006562
188,63.45200688199567,10.42132513819877,0.8410499999999999,20.990759955512154,26.18720910544938
189,63.45201945886404,10.421318040561962,0.84285,20.990759955512154,26.18720910544938
190,63.45203188212043,10.421310852371944,0.9491499999999996,20.990759955512154,26.18720910544938
191,63.45204449042985,10.42130436474643,1.0864499999999997,20.990759955512154,26.18720910544938
192,63.45205717599441,10.421297830938755,1.20055,20.990759955512154,26.18720910544938
193,63.45207001562012,10.42129089122823,1.2504499999999996,22.256478203667534,26.622651264501542
194,63.452082894771706,10.42128364100853,1.2502,22.256478203667534,26.622651264501542
195,63.45209576808425,10.421276064170028,1.2532,22.3023681640625,26.626568648316862
196,63.452108530005646,10.421268769641868,1.2672999999999996,22.3023681640625,26.626568648316862
197,63.45212139792829,10.42126211131053,1.2930500000000005,22.3023681640625,26.626568648316862
198,63.4521343067243,10.421255506262572,1.3068500000000003,22.3023681640625,26.626568648316862
199,63.45214733903871,10.421248903300125,1.3169499999999998,22.3023681640625,26.626568648316862
200,63.45216031925081,10.42124195258414,1.3218,22.3023681640625,26.626568648316862
201,63.45217327745418,10.421234438069424,1.3189,22.3023681640625,26.626568648316862
202,63.45218636770995,10.421227008050984,1.3282000000000005,22.3023681640625,26.626568648316862
203,63.45219932636248,10.421219355844451,1.3306999999999998,22.3023681640625,26.626568648316862
204,63.452212143979445,10.421211684443936,1.3311000000000002,22.3023681640625,26.626568648316862
205,63.45222502313104,10.421203433218905,1.3264000000000002,22.3023681640625,26.626568648316862
206,63.45223794585093,10.42119533476814,1.32635,22.3023681640625,26.626568648316862
207,63.45225083398568,10.421187267440892,1.3302,22.3023681640625,26.626568648316862
208,63.45226367046728,10.4211794784449,1.3314499999999996,22.3023681640625,26.626568648316862
209,63.4522766228316,10.42117132170448,1.3353499999999996,22.3023681640625,26.626568648316862
210,63.45228950108487,10.421163405092395,1.3313,22.3023681640625,26.626568648316862
211,63.452302481296975,10.421155840274867,1.3296,22.3023681640625,26.626568648316862
212,63.45231545522086,10.421148047321184,1.3351499999999994,22.3023681640625,26.626568648316862
213,63.452328377940766,10.42114057792302,1.3316,22.3023681640625,26.626568648316862
214,63.45234127910109,10.42113288741329,1.3289999999999995,22.559295654296875,26.64850119267497
215,63.45235436845854,10.421124925681417,1.3250000000000004,22.559295654296875,26.64850119267497
216,63.45236741424769,10.421116665441009,1.31795,22.559295654296875,26.64850119267497
217,63.45238051393577,10.42110862430946,1.3092,22.559295654296875,26.64850119267497
218,63.45239361452217,10.421100504784306,1.31225,22.559295654296875,26.64850119267497
219,63.45240670567626,10.421092804313824,1.3164,22.559295654296875,26.64850119267497
220,63.45241970340552,10.421085150003316,1.323649999999999,22.559295654296875,26.64850119267497
221,63.452432794559606,10.42107694000366,1.3253000000000004,22.559295654296875,26.64850119267497
222,63.45244589604432,10.421069131987764,1.3291000000000004,22.559295654296875,26.64850119267497
223,63.45245904019903,10.421060950146853,1.3247000000000002,22.559295654296875,26.64850119267497
224,63.452472109344384,10.4210528456315,1.3235,22.559295654296875,26.64850119267497
225,63.45248518612542,10.42104462956288,1.3267000000000004,22.559295654296875,26.64850119267497
226,63.45249823640614,10.421036424524043,1.3261,22.559295654296875,26.64850119267497
227,63.45251122470309,10.421028132005446,1.3259499999999995,22.559295654296875,26.64850119267497
228,63.45252423725455,10.421020169123349,1.3342999999999994,22.559295654296875,26.64850119267497
229,63.45253732077296,10.421012077644832,1.3189499999999996,22.559295654296875,26.64850119267497
230,63.45255065851469,10.421004181287827,1.2151999999999998,21.40515814887153,26.199129478483595
231,63.452564005688735,10.42099575531283,1.0688499999999996,21.40515814887153,26.199129478483595
232,63.45257721452217,10.420987603595574,0.9617499999999998,21.40515814887153,26.199129478483595
233,63.45259038158393,10.420979867899677,0.90295,21.40515814887153,26.199129478483595
234,63.45260356167127,10.420973205509693,0.8957500000000002,21.482559204101562,26.201355958874604
235,63.452616634409885,10.42096631692611,0.88255,21.482559204101562,26.201355958874604
236,63.45262978979354,10.420959198252364,0.8744,21.482559204101562,26.201355958874604
237,63.45264274440365,10.420951897542336,0.8557500000000001,21.482559204101562,26.201355958874604
238,63.45265594964382,10.42094484421083,0.8499000000000001,21.482559204101562,26.201355958874604
239,63.45266896803434,10.420937025969966,0.8422500000000002,21.482559204101562,26.201355958874604
240,63.45268201921338,10.42092959867644,0.83255,21.808695475260418,26.210737433201714
241,63.45269501559516,10.42092170603946,0.8335000000000001,21.808695475260418,26.210737433201714
242,63.45270803129073,10.420913836522166,0.8428000000000002,21.808695475260418,26.210737433201714
243,63.45272094592579,10.420905812166666,0.8473,21.808695475260418,26.210737433201714
244,63.45273393377358,10.420897767751947,0.8377500000000001,21.808695475260418,26.210737433201714
245,63.45274684436622,10.42088944892257,0.8312999999999999,21.808695475260418,26.210737433201714
246,63.452759740585805,10.420881018524456,0.8398,21.808695475260418,26.210737433201714
247,63.45277271540802,10.42087259520443,0.8384999999999998,21.808695475260418,26.210737433201714
248,63.45278552359267,10.420864398892911,0.8432499999999999,21.808695475260418,26.210737433201714
249,63.452798570729286,10.420856141425183,0.8349499999999999,21.808695475260418,26.210737433201714
250,63.452811555432966,10.420847869839935,0.8380499999999997,21.808695475260418,26.210737433201714
251,63.45282434475299,10.420839754896988,0.8384999999999998,21.808695475260418,26.210737433201714
252,63.45283746105992,10.42083185924251,0.8388500000000001,21.808695475260418,26.210737433201714
253,63.452850532001904,10.420823674118576,0.8343,21.808695475260418,26.210737433201714
254,63.45286350682411,10.420815524099302,0.8257499999999999,21.808695475260418,26.210737433201714
255,63.45287651937558,10.42080766353018,0.8236999999999999,21.808695475260418,26.210737433201714
256,63.45288961367377,10.420799795971773,0.8284500000000004,21.808695475260418,26.210737433201714
257,63.452902505401774,10.420792051887842,0.8355,21.808695475260418,26.210737433201714
258,63.45291548606304,10.420784356093154,0.84555,21.808695475260418,26.210737433201714
259,63.45292853230134,10.420776336730723,0.8356500000000002,21.808695475260418,26.210737433201714
260,63.45294144783472,10.420768599675872,0.8400499999999997,21.808695475260418,26.210737433201714
261,63.45295433731693,10.420760520904375,0.8431500000000003,21.808695475260418,26.210737433201714
262,63.452967260935154,10.420752357729274,0.8413000000000002,21.808695475260418,26.210737433201714
263,63.45298036107239,10.420744374551685,0.8439500000000001,21.808695475260418,26.210737433201714
264,63.45299318946915,10.42073606055362,0.8441499999999997,21.808695475260418,26.210737433201714
265,63.45300609691768,10.420727996839128,0.8562999999999998,22.14695061577691,26.22046751291806
266,63.453019139113565,10.420719603569957,0.8604499999999999,22.14695061577691,26.22046751291806
267,63.45303192573864,10.420711345801717,0.8620000000000003,22.14695061577691,26.22046751291806
268,63.45304341878917,10.420700936534494,0.8492,22.14695061577691,26.22046751291806
269,63.4530533249651,10.420687347481968,0.8230000000000002,22.14695061577691,26.22046751291806
270,63.453062080847815,10.420670916596832,0.7946499999999999,22.14695061577691,26.22046751291806
271,63.453068883343136,10.420650849428194,0.7686,22.14695061577691,26.22046751291806
272,63.453073722569584,10.420628414260202,0.7477,21.342271592881943,24.81404264903568
273,63.45307574961887,10.420603817581393,0.7547999999999998,22.14695061577691,26.22046751291806
274,63.45307446412916,10.420578442941942,0.76065,22.14695061577691,26.22046751291806
275,63.45306927860202,10.42055502453628,0.7627500000000003,22.14695061577691,26.22046751291806
276,63.4530629405359,10.420532149102648,0.8159499999999997,22.14695061577691,26.22046751291806
277,63.45305858954401,10.420507524259996,0.92135,22.14695061577691,26.22046751291806
278,63.45305533225143,10.420481566505805,0.97885,22.14695061577691,26.22046751291806
279,63.45305230088525,10.420453766767409,0.9425000000000002,22.14695061577691,26.22046751291806
280,63.45304930410421,10.420424544001577,0.8952,22.14695061577691,26.22046751291806
281,63.45304692222024,10.420393520701165,0.8691000000000002,22.14695061577691,26.22046751291806
282,63.45304474200814,10.420361940772654,0.8652999999999998,22.14695061577691,26.22046751291806
283,63.45304236910733,10.420332095327202,0.8905499999999998,22.14695061577691,26.22046751291806
284,63.45303981699254,10.420301866876086,0.9213,22.14695061577691,26.22046751291806
285,63.45303602520215,10.420271393443407,0.91655,22.14695061577691,26.22046751291806
286,63.45303143660577,10.420241914452692,0.8855500000000003,22.14695061577691,26.22046751291806
287,63.45302651967501,10.420212896553076,0.8808999999999999,22.14695061577691,26.22046751291806
288,63.45302277055462,10.42018284426019,0.9034,22.14695061577691,26.22046751291806
289,63.453019403667525,10.420151587240245,0.9064,22.14695061577691,26.22046751291806
290,63.45301577581974,10.420121425495209,0.8837999999999997,22.14695061577691,26.22046751291806
291,63.4530121848029,10.42009176024134,0.87385,22.14695061577691,26.22046751291806
292,63.45300889921338,10.420061173616334,0.8782500000000001,22.14695061577691,26.22046751291806
293,63.45300535715474,10.420030537595832,0.8750499999999999,22.14695061577691,26.22046751291806
294,63.45300144499005,10.420001096276808,0.8699999999999999,22.14695061577691,26.22046751291806
295,63.452997629843445,10.41997189119602,0.8777000000000001,22.110183715820312,26.219409894497378
296,63.45299390138431,10.41994133447751,0.8853000000000002,22.110183715820312,26.219409894497378
297,63.45298985492143,10.419911305186524,0.8739499999999998,22.110183715820312,26.219409894497378
298,63.45298585921338,10.419882256795828,0.8720500000000001,22.110183715820312,26.219409894497378
299,63.45298223361139,10.4198522187342,0.8787,22.110183715820312,26.219409894497378
300,63.45297871805305,10.419821478266352,0.8625000000000002,22.110183715820312,26.219409894497378
301,63.45297484227015,10.419791739551435,0.8565499999999997,22.110183715820312,26.219409894497378
302,63.45297136983097,10.419762809093678,0.87155,22.500505235460068,26.23063768986895
303,63.45296795308737,10.41973257521822,0.8724000000000001,22.500505235460068,26.23063768986895
304,63.4529639852271,10.41970206665642,0.8594500000000002,22.500505235460068,26.23063768986895
305,63.45296001018032,10.419673466554473,0.8660499999999998,22.500505235460068,26.23063768986895
306,63.45295650001188,10.41964418134559,0.8786000000000002,22.500505235460068,26.23063768986895
307,63.45295303116597,10.419613615825469,0.8671,22.500505235460068,26.23063768986895
308,63.45294893035499,10.4195840569211,0.85355,22.500505235460068,26.23063768986895
309,63.45294531822773,10.419555399784976,0.8668000000000001,22.500505235460068,26.23063768986895
310,63.45294215391082,10.419525896732802,0.8779,22.500505235460068,26.23063768986895
311,63.45293852022399,10.419495964280078,0.8640999999999999,22.500505235460068,26.23063768986895
312,63.45293472663696,10.419467222638769,0.8576499999999999,22.500505235460068,26.23063768986895
313,63.452931194459794,10.419438186702529,0.8658999999999999,22.500505235460068,26.23063768986895
314,63.45292788102249,10.419408699668628,0.85725,22.500505235460068,26.23063768986895
315,63.45292432638743,10.419378464794343,0.8400500000000001,22.500505235460068,26.23063768986895
316,63.45292032259454,10.4193499230486,0.8443999999999999,22.500505235460068,26.23063768986895
